transaction_id,ad_id,transaction_date,product_type,product_name,variant,revenue_idr,order_status
TXN_000905,AD_0826,2023-10-21,Serum,DermaGlow Brightening Serum,Static_Catalog,274000.0,Success
TXN_001947,AD_0428,2024-01-02,Cleanser,DermaGlow Gentle Cleanser,Video_Review,151000.0,Success
TXN_002014,AD_0120,2023-01-08,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,270000.0,Success
TXN_001996,AD_0275,2023-08-27,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,200000.0,Success
TXN_001912,AD_0084,2024-01-01,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,357000.0,Success
TXN_000707,AD_0288,2023-10-10,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,391000.0,Success
TXN_001023,Organic,2023-01-24,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,362000.0,Success
TXN_000746,AD_0489,2023-05-12,Cleanser,DermaGlow Gentle Cleanser,Video_Review,171000.0,Success
TXN_000082,AD_0621,2023-12-02,Moisturizer,DermaGlow Hydrating Moisturizer,Video_Review,523000.0,Success
TXN_002216,Organic,2023-07-31,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,390000.0,Success
TXN_000915,AD_0872,2023-05-18,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,204000.0,Success
TXN_002302,AD_0563,2023-09-11,Serum,DermaGlow Brightening Serum,Video_Review,183000.0,Success
TXN_001818,AD_0045,2023-02-11,Cleanser,DermaGlow Gentle Cleanser,Video_Review,114000.0,Success
TXN_000151,AD_0352,2023-08-16,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,154000.0,Success
TXN_000775,AD_0022,2023-07-09,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,457000.0,Success
TXN_000330,AD_0746,2023-11-13,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,193000.0,Success
TXN_000007,AD_0206,2023-03-09,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,410000.0,Success
TXN_000944,AD_0511,2023-07-15,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,378000.0,Success
TXN_001595,AD_0083,2023-01-29,Serum,DermaGlow Brightening Serum,Static_Catalog,293000.0,Success
TXN_000735,AD_0167,2023-04-27,Serum,DermaGlow Brightening Serum,Static_Catalog,121000.0,Success
TXN_000182,AD_0246,2023-07-08,Serum,DermaGlow Brightening Serum,Video_Review,226000.0,Success
TXN_000165,AD_0757,2023-03-04,Serum,DermaGlow Brightening Serum,Static_Catalog,293000.0,Success
TXN_000452,AD_0821,2023-10-23,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,331000.0,Success
TXN_000491,AD_0579,2023-08-24,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,477000.0,Success
TXN_001917,AD_0270,2023-03-02,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,257000.0,Success
TXN_001144,AD_0069,2023-10-11,Serum,DermaGlow Brightening Serum,Video_Review,100000.0,Success
TXN_001698,AD_0607,2023-07-06,Cleanser,DermaGlow Gentle Cleanser,Video_Review,139000.0,Success
TXN_001112,AD_0833,2023-08-28,Serum,DermaGlow Brightening Serum,Static_Catalog,363000.0,Success
TXN_002381,AD_0219,2023-05-23,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,139000.0,Success
TXN_001488,AD_0316,2023-08-23,Serum,DermaGlow Brightening Serum,Video_Review,507000.0,Success
TXN_001821,AD_0816,2023-09-16,Moisturizer,DermaGlow Hydrating Moisturizer,Video_Review,329000.0,Success
TXN_002080,AD_0488,2023-04-18,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,219000.0,Success
TXN_001850,AD_0655,2023-06-21,Serum,DermaGlow Brightening Serum,Static_Catalog,310000.0,Success
TXN_001733,AD_0795,2023-09-13,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,568000.0,Success
TXN_001793,AD_0830,2023-08-13,Moisturizer,DermaGlow Hydrating Moisturizer,Video_Review,174000.0,Success
TXN_000328,AD_0746,2023-11-13,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,173000.0,Success
TXN_000443,AD_0072,2023-02-05,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,324000.0,Success
TXN_001382,AD_0289,2023-10-02,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,355000.0,Success
TXN_000833,AD_0372,2023-06-22,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,261000.0,Success
TXN_001892,AD_0427,2023-10-12,Moisturizer,DermaGlow Hydrating Moisturizer,Video_Review,174000.0,Success
TXN_001311,AD_0714,2023-06-23,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,252000.0,Success
TXN_000087,AD_0325,2023-09-10,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,67000.0,Success
TXN_002441,AD_0131,2023-10-25,Moisturizer,DermaGlow Hydrating Moisturizer,Video_Review,401000.0,Success
TXN_000778,AD_0547,2023-02-24,Serum,DermaGlow Brightening Serum,Static_Catalog,361000.0,Success
TXN_002427,AD_0204,2023-06-24,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,84000.0,Success
TXN_001288,AD_0524,2023-08-28,Serum,DermaGlow Brightening Serum,Static_Catalog,394000.0,Success
TXN_001246,AD_0692,2023-11-10,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,253000.0,Success
TXN_000114,AD_0410,2023-03-16,Serum,DermaGlow Brightening Serum,Video_Review,310000.0,Success
TXN_002342,AD_0718,2023-08-15,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,153000.0,Success
TXN_000988,AD_0333,2023-03-19,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,324000.0,Success
TXN_002262,AD_0383,2023-09-30,Cleanser,DermaGlow Gentle Cleanser,Video_Review,152000.0,Success
TXN_001199,AD_0458,2023-10-03,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,369000.0,Success
TXN_000769,AD_0106,2023-08-01,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,415000.0,Success
TXN_000018,AD_0559,2023-10-29,Cleanser,DermaGlow Gentle Cleanser,Video_Review,103000.0,Success
TXN_001043,AD_0941,2023-11-26,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,362000.0,Success
TXN_002041,AD_0418,2023-02-08,Moisturizer,DermaGlow Hydrating Moisturizer,Video_Review,373000.0,Success
TXN_000286,AD_0323,2023-11-06,Serum,DermaGlow Brightening Serum,Video_Review,433000.0,Success
TXN_000429,AD_0646,2023-12-16,Cleanser,DermaGlow Gentle Cleanser,Video_Review,334000.0,Success
TXN_001357,AD_0598,2023-05-04,Moisturizer,DermaGlow Hydrating Moisturizer,Video_Review,501000.0,Success
TXN_000032,AD_0875,2023-05-30,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,361000.0,Success
TXN_000723,AD_0946,2023-03-04,Serum,DermaGlow Brightening Serum,Video_Review,523000.0,Success
TXN_001765,AD_0657,2023-09-21,Serum,DermaGlow Brightening Serum,Static_Catalog,149000.0,Success
TXN_001790,AD_0098,2023-03-31,Serum,DermaGlow Brightening Serum,Static_Catalog,226000.0,Success
TXN_000327,AD_0746,2023-11-10,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,105000.0,Success
TXN_000561,AD_0695,2023-07-03,Serum,DermaGlow Brightening Serum,Video_Review,207000.0,Success
TXN_001087,AD_0937,2023-03-30,Serum,DermaGlow Brightening Serum,Video_Review,371000.0,Success
TXN_001831,AD_0711,2023-07-27,Moisturizer,DermaGlow Hydrating Moisturizer,Video_Review,167000.0,Success
TXN_000148,AD_0037,2023-05-26,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,438000.0,Success
TXN_001108,Organic,2023-03-20,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,234000.0,Success
TXN_000967,AD_0476,2023-01-13,Serum,DermaGlow Brightening Serum,Video_Review,414000.0,Success
TXN_001073,AD_0906,2023-03-25,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,426000.0,Success
TXN_001003,AD_0041,2023-12-14,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,229000.0,Success
TXN_001845,AD_0870,2023-07-24,Cleanser,DermaGlow Gentle Cleanser,Video_Review,351000.0,Success
TXN_002093,AD_0781,2023-01-21,Moisturizer,DermaGlow Hydrating Moisturizer,Video_Review,134000.0,Success
TXN_001849,AD_0655,2023-06-19,Serum,DermaGlow Brightening Serum,Static_Catalog,159000.0,Success
TXN_002210,AD_0481,2023-08-23,Serum,DermaGlow Brightening Serum,Static_Catalog,95000.0,Success
TXN_002353,AD_0430,2023-08-29,Serum,DermaGlow Brightening Serum,Static_Catalog,430000.0,Success
TXN_002346,AD_0938,2023-07-18,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,340000.0,Success
TXN_001394,AD_0127,2023-11-05,Cleanser,DermaGlow Gentle Cleanser,Video_Review,110000.0,Success
TXN_002352,AD_0430,2023-08-27,Serum,DermaGlow Brightening Serum,Static_Catalog,95000.0,Success
TXN_002289,AD_0349,2023-11-09,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,282000.0,Success
TXN_002243,AD_0855,2023-11-06,Cleanser,DermaGlow Gentle Cleanser,Video_Review,89000.0,Success
TXN_000939,AD_0922,2023-12-30,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,191000.0,Success
TXN_002245,AD_0658,2023-11-06,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,385000.0,Success
TXN_001419,AD_0462,2023-08-13,Serum,DermaGlow Brightening Serum,Static_Catalog,284000.0,Success
TXN_000386,AD_0562,2023-12-12,Moisturizer,DermaGlow Hydrating Moisturizer,Video_Review,202000.0,Success
TXN_001581,AD_0815,2023-10-13,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,308000.0,Success
TXN_002098,AD_0812,2023-08-12,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,503000.0,Success
TXN_000244,AD_0023,2023-12-19,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,382000.0,Success
TXN_001623,AD_0441,2023-12-07,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,530000.0,Success
TXN_000937,AD_0922,2023-12-31,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,379000.0,Success
TXN_002222,AD_0970,2023-10-14,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,433000.0,Success
TXN_000313,AD_0469,2023-02-08,Serum,DermaGlow Brightening Serum,Static_Catalog,345000.0,Success
TXN_002440,AD_0131,2023-10-26,Moisturizer,DermaGlow Hydrating Moisturizer,Video_Review,290000.0,Success
TXN_001525,AD_0632,2023-10-23,Cleanser,DermaGlow Gentle Cleanser,Video_Review,121000.0,Success
TXN_001333,AD_0063,2023-05-28,Cleanser,DermaGlow Gentle Cleanser,Video_Review,426000.0,Success
TXN_000969,AD_0351,2023-05-20,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,193000.0,Success
TXN_000661,AD_0705,2023-06-15,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,361000.0,Success
TXN_000936,AD_0922,2023-12-29,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,426000.0,Success
TXN_000567,AD_0771,2023-05-01,Serum,DermaGlow Brightening Serum,Video_Review,423000.0,Success
TXN_001958,AD_0910,2023-11-09,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,372000.0,Success
TXN_000825,AD_0650,2023-11-21,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,370000.0,Success
TXN_000983,AD_0333,2023-03-17,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,187000.0,Success
TXN_001478,AD_0728,2023-07-30,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,237000.0,Success
TXN_000814,AD_0710,2023-11-21,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,401000.0,Success
TXN_001321,AD_0931,2023-12-20,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,327000.0,Success
TXN_001522,AD_0672,2023-12-23,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,89000.0,Success
TXN_001053,AD_0211,2023-03-16,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,542000.0,Success
TXN_001814,AD_0045,2023-02-11,Cleanser,DermaGlow Gentle Cleanser,Video_Review,245000.0,Success
TXN_001014,AD_0849,2023-11-27,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,303000.0,Success
TXN_001402,AD_0856,2023-07-26,Cleanser,DermaGlow Gentle Cleanser,Video_Review,85000.0,Success
TXN_001710,AD_0997,2023-06-21,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,414000.0,Success
TXN_002072,AD_0488,2023-04-17,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,304000.0,Success
TXN_001754,AD_0440,2023-09-27,Serum,DermaGlow Brightening Serum,Static_Catalog,204000.0,Success
TXN_000127,AD_0693,2023-07-01,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,221000.0,Success
TXN_002030,AD_0574,2023-01-25,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,388000.0,Success
TXN_001348,AD_0556,2023-03-28,Serum,DermaGlow Brightening Serum,Static_Catalog,332000.0,Success
TXN_001008,AD_0041,2023-12-12,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,130000.0,Success
TXN_000356,AD_0447,2023-08-25,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,312000.0,Success
TXN_001004,AD_0041,2023-12-14,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,454000.0,Success
TXN_000683,AD_0752,2023-04-27,Moisturizer,DermaGlow Hydrating Moisturizer,Video_Review,298000.0,Success
TXN_000828,AD_0996,2023-04-08,Cleanser,DermaGlow Gentle Cleanser,Video_Review,158000.0,Success
TXN_001492,AD_0978,2023-05-15,Cleanser,DermaGlow Gentle Cleanser,Video_Review,125000.0,Success
TXN_000985,AD_0333,2023-03-18,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,223000.0,Success
TXN_002122,AD_0939,2023-04-13,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,513000.0,Success
TXN_000141,AD_0460,2023-10-22,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,522000.0,Success
TXN_000218,AD_0620,2023-04-19,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,376000.0,Success
TXN_002049,AD_0225,2023-09-24,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,461000.0,Success
TXN_001655,AD_0887,2023-11-13,Cleanser,DermaGlow Gentle Cleanser,Video_Review,217000.0,Success
TXN_001454,AD_0181,2023-08-29,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,475000.0,Success
TXN_000023,AD_0778,2023-09-08,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,270000.0,Success
TXN_001158,AD_0893,2023-11-30,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,241000.0,Success
TXN_000872,AD_0100,2023-04-17,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,423000.0,Success
TXN_001462,AD_0899,2023-11-09,Serum,DermaGlow Brightening Serum,Static_Catalog,376000.0,Success
TXN_000011,AD_0126,2023-03-18,Serum,DermaGlow Brightening Serum,Static_Catalog,258000.0,Success
TXN_002357,AD_0361,2023-02-26,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,448000.0,Success
TXN_001316,AD_0612,2023-09-11,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,71000.0,Success
TXN_000755,AD_0988,2023-05-31,Cleanser,DermaGlow Gentle Cleanser,Video_Review,127000.0,Success
TXN_001729,AD_0468,2024-01-01,Cleanser,DermaGlow Gentle Cleanser,Video_Review,373000.0,Success
TXN_001469,AD_0365,2023-12-01,Serum,DermaGlow Brightening Serum,Static_Catalog,218000.0,Success
TXN_000130,AD_0497,2023-12-03,Serum,DermaGlow Brightening Serum,Static_Catalog,254000.0,Success
TXN_000844,AD_0173,2023-11-25,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,177000.0,Success
TXN_000324,AD_0746,2023-11-13,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,418000.0,Success
TXN_002157,AD_0641,2023-06-07,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,104000.0,Success
TXN_001449,AD_0274,2023-03-16,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,358000.0,Success
TXN_001285,AD_0328,2023-11-21,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,229000.0,Success
TXN_000015,AD_0001,2023-09-29,Cleanser,DermaGlow Gentle Cleanser,Video_Review,424000.0,Success
TXN_002047,AD_0225,2023-09-23,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,244000.0,Success
TXN_000216,AD_0620,2023-04-17,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,420000.0,Success
TXN_001625,AD_0441,2023-12-09,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,234000.0,Success
TXN_001651,AD_0846,2023-08-25,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,282000.0,Success
TXN_001562,AD_0956,2023-02-01,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,202000.0,Success
TXN_000865,AD_0331,2023-02-06,Cleanser,DermaGlow Gentle Cleanser,Video_Review,483000.0,Success
TXN_000196,AD_0009,2023-07-10,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,186000.0,Success
TXN_001278,AD_0265,2023-05-23,Serum,DermaGlow Brightening Serum,Static_Catalog,81000.0,Success
TXN_000289,AD_0764,2023-03-24,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,307000.0,Success
TXN_000951,AD_0018,2023-06-09,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,261000.0,Success
TXN_002351,AD_0580,2023-07-09,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,184000.0,Success
TXN_002382,AD_0219,2023-05-23,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,357000.0,Success
TXN_001121,AD_0528,2023-04-18,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,85000.0,Success
TXN_001573,Organic,2024-01-02,Serum,DermaGlow Brightening Serum,Static_Catalog,317000.0,Success
TXN_000550,AD_0073,2023-02-24,Cleanser,DermaGlow Gentle Cleanser,Video_Review,331000.0,Success
TXN_000157,AD_0304,2023-01-11,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,262000.0,Success
TXN_000420,AD_0864,2023-07-23,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,223000.0,Success
TXN_002270,AD_0881,2023-01-11,Serum,DermaGlow Brightening Serum,Video_Review,295000.0,Success
TXN_001472,AD_0728,2023-07-31,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,276000.0,Success
TXN_000554,AD_0199,2023-04-30,Serum,DermaGlow Brightening Serum,Static_Catalog,144000.0,Success
TXN_001203,AD_0458,2023-10-04,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,236000.0,Success
TXN_000391,AD_0562,2023-12-14,Moisturizer,DermaGlow Hydrating Moisturizer,Video_Review,107000.0,Success
TXN_000579,AD_0360,2023-07-08,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,463000.0,Success
TXN_002314,AD_0831,2023-05-24,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,301000.0,Success
TXN_002368,AD_0445,2023-06-15,Moisturizer,DermaGlow Hydrating Moisturizer,Video_Review,420000.0,Success
TXN_002267,AD_0681,2023-01-01,Serum,DermaGlow Brightening Serum,Static_Catalog,233000.0,Success
TXN_000821,AD_0650,2023-11-18,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,495000.0,Success
TXN_002486,AD_0543,2023-09-07,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,321000.0,Success
TXN_001007,AD_0041,2023-12-13,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,382000.0,Success
TXN_001249,AD_0099,2023-12-20,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,503000.0,Success
TXN_002059,AD_0343,2023-06-28,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,544000.0,Success
TXN_000665,AD_0628,2023-12-03,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,157000.0,Success
TXN_002463,AD_0487,2023-12-26,Serum,DermaGlow Brightening Serum,Static_Catalog,284000.0,Success
TXN_001826,AD_0618,2023-12-31,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,292000.0,Success
TXN_000422,AD_0526,2023-05-27,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,432000.0,Success
TXN_000800,AD_0916,2023-06-04,Cleanser,DermaGlow Gentle Cleanser,Video_Review,318000.0,Success
TXN_000616,AD_0455,2024-01-01,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,519000.0,Success
TXN_001319,AD_0931,2023-12-19,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,373000.0,Success
TXN_000402,AD_0266,2023-12-13,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,145000.0,Success
TXN_000089,AD_0325,2023-09-10,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,178000.0,Success
TXN_002036,AD_0715,2023-02-08,Cleanser,DermaGlow Gentle Cleanser,Video_Review,333000.0,Success
TXN_002460,AD_0487,2023-12-27,Serum,DermaGlow Brightening Serum,Static_Catalog,158000.0,Success
TXN_001574,AD_0261,2024-01-01,Serum,DermaGlow Brightening Serum,Static_Catalog,203000.0,Success
TXN_001563,AD_0956,2023-02-03,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,370000.0,Success
TXN_001829,AD_0618,2023-12-30,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,298000.0,Success
TXN_001403,AD_0856,2023-07-25,Cleanser,DermaGlow Gentle Cleanser,Video_Review,177000.0,Success
TXN_002053,AD_0343,2023-07-01,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,334000.0,Success
TXN_002168,AD_0367,2023-12-19,Serum,DermaGlow Brightening Serum,Static_Catalog,360000.0,Success
TXN_002002,AD_0803,2023-11-03,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,114000.0,Success
TXN_001315,AD_0612,2023-09-12,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,183000.0,Success
TXN_001768,AD_0651,2023-10-05,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,173000.0,Success
TXN_001781,AD_0150,2023-09-08,Serum,DermaGlow Brightening Serum,Static_Catalog,147000.0,Success
TXN_002068,AD_0832,2023-06-18,Serum,DermaGlow Brightening Serum,Video_Review,95000.0,Success
TXN_001373,AD_0412,2023-02-08,Cleanser,DermaGlow Gentle Cleanser,Video_Review,163000.0,Success
TXN_001611,AD_0806,2023-11-23,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,206000.0,Success
TXN_002139,AD_0732,2023-06-04,Serum,DermaGlow Brightening Serum,Static_Catalog,409000.0,Success
TXN_002022,AD_0948,2023-11-24,Cleanser,DermaGlow Gentle Cleanser,Video_Review,131000.0,Success
TXN_001594,AD_0954,2023-10-07,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,310000.0,Success
TXN_002491,AD_0247,2023-08-20,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,135000.0,Success
TXN_000376,AD_0535,2023-06-09,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,472000.0,Success
TXN_001119,AD_0528,2023-04-20,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,287000.0,Success
TXN_000911,AD_0136,2023-12-01,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,216000.0,Success
TXN_000329,AD_0746,2023-11-13,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,138000.0,Success
TXN_001343,AD_0531,2023-11-15,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,221000.0,Success
TXN_000321,AD_0413,2023-09-16,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,115000.0,Success
TXN_002011,AD_0424,2023-05-22,Serum,DermaGlow Brightening Serum,Static_Catalog,239000.0,Success
TXN_000013,AD_0001,2023-09-30,Cleanser,DermaGlow Gentle Cleanser,Video_Review,382000.0,Success
TXN_000898,AD_0087,2023-08-25,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,423000.0,Success
TXN_000172,AD_0025,2023-11-01,Serum,DermaGlow Brightening Serum,Video_Review,137000.0,Success
TXN_000261,AD_0635,2023-04-25,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,86000.0,Success
TXN_002403,AD_0504,2023-08-27,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,307000.0,Success
TXN_000690,AD_0444,2023-06-28,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,395000.0,Success
TXN_000845,AD_0173,2023-11-27,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,223000.0,Success
TXN_002303,AD_0563,2023-09-13,Serum,DermaGlow Brightening Serum,Video_Review,356000.0,Success
TXN_000139,AD_0460,2023-10-20,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,492000.0,Success
TXN_000559,AD_0199,2023-04-30,Serum,DermaGlow Brightening Serum,Static_Catalog,207000.0,Success
TXN_000140,AD_0460,2023-10-20,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,258000.0,Success
TXN_000113,AD_0410,2023-03-16,Serum,DermaGlow Brightening Serum,Video_Review,388000.0,Success
TXN_000532,AD_0186,2023-06-16,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,317000.0,Success
TXN_000225,AD_0095,2023-02-10,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,431000.0,Success
TXN_000724,AD_0049,2023-09-11,Serum,DermaGlow Brightening Serum,Static_Catalog,339000.0,Success
TXN_002320,AD_0627,2023-03-08,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,396000.0,Success
TXN_002137,AD_0732,2023-06-04,Serum,DermaGlow Brightening Serum,Static_Catalog,368000.0,Success
TXN_001434,AD_0599,2023-11-23,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,137000.0,Success
TXN_001324,AD_0027,2023-09-11,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,334000.0,Success
TXN_001940,AD_0942,2023-08-10,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,287000.0,Success
TXN_001459,AD_0899,2023-11-08,Serum,DermaGlow Brightening Serum,Static_Catalog,297000.0,Success
TXN_002249,AD_0925,2023-09-12,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,90000.0,Success
TXN_000715,Organic,2023-12-25,Serum,DermaGlow Brightening Serum,Video_Review,510000.0,Success
TXN_000847,AD_0998,2023-09-14,Moisturizer,DermaGlow Hydrating Moisturizer,Video_Review,73000.0,Success
TXN_000194,AD_0828,2023-08-21,Cleanser,DermaGlow Gentle Cleanser,Video_Review,165000.0,Success
TXN_001926,AD_0198,2023-04-21,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,262000.0,Success
TXN_000574,AD_0668,2023-01-18,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,149000.0,Success
TXN_000947,AD_0511,2023-07-13,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,468000.0,Success
